,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
877,Arbour,Sundown,6Q9QZRk3FjWWrbz1szGh2M,8,0.649,0.536,10,-12.98,1,0.0369,0.551,0.889,0.117,0.187,156.072,168741,4
878,UPSAHL,People I Don't Like,5srKMwXoeyrRnyTnNbpgIW,71,0.747,0.573,11,-6.562,0,0.295,0.268,0.0,0.302,0.551,90.036,142766,4
879,Mellowhead,フラッシュバックモーニングアフター - 2020,0AqB0AlDS0Sym7XW8AyDf7,8,0.747,0.656,2,-8.274,0,0.0328,0.207,0.000818,0.0718,0.962,113.009,288018,4
880,Halsey,Graveyard,2ufmtcIFdFpuUYBPXK5f67,72,0.667,0.583,11,-5.127,0,0.0747,0.231,4.48e-05,0.181,0.187,92.043,181806,4
881,Kyogo Kawaguchi,桜 - 2020 Remaster,2qC6eUzTJ1UoEjIxOQSX21,7,0.527,0.228,1,-10.584,1,0.0272,0.653,4.73e-06,0.113,0.3,135.805,279865,4
882,Sheff G,"No Suburban, Pt. 2",3VayB5gLZGODx8b7RO1y5f,70,0.85,0.458,8,-7.82,1,0.339,0.476,0.0,0.26,0.616,143.973,153561,4
883,Christmas 2020 Hits,It's the Most Wonderful Time of the Year (Trap Remix),6l8cR3qGvQ8RGWk2F20AI5,2,0.732,0.7,9,-5.467,1,0.0352,0.00504,0.405,0.39,0.127,99.973,91800,4
884,Billie Eilish,No Time To Die,73SpzrcaHk0RQPFP73vqVR,76,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,242265,4
885,Junko Yagami,チーター - 2020 Remaster,4KYvsaQ6lBFwI3V5BMVd54,7,0.788,0.559,2,-8.682,0,0.0375,0.16,0.00697,0.0583,0.781,131.2,218240,4
886,Juice WRLD,I Want It,2SVx3uds6jTWALFxevIWMA,69,0.288,0.638,4,-6.935,0,0.0779,0.133,8.16e-05,0.14,0.147,66.424,173114,3
887,Elysian,Water - Mixed,186PBUBTBf6k79xVusJbMx,8,0.62,0.892,7,-6.584,0,0.0362,0.000177,0.528,0.0856,0.089,130.001,251077,4
888,MAX,Blueberry Eyes (feat. SUGA of BTS),5dn6QANKbf76pANGjMBida,73,0.746,0.611,0,-7.034,0,0.101,0.454,0.000922,0.133,0.411,149.967,172245,4
889,Sean Tyas,Mantra - David Elston Extended Remix,4y1YGDVEQCzJutdY8UETdt,10,0.516,0.995,6,-6.904,0,0.0561,0.000939,0.842,0.195,0.34,139.994,480000,4
890,21 Savage,Glock In My Lap,6pcywuOeGGWeOQzdUyti6k,69,0.847,0.733,10,-6.439,0,0.16,0.00574,1.04e-05,0.151,0.202,130.029,193591,4
891,Spada,Part Of Me - Mixed,5eTzpDomIiL0cGwjKQhW3V,11,0.614,0.712,5,-7.871,0,0.0281,0.0195,0.0643,0.113,0.222,120.098,351736,4
892,Imanbek,Goodbye,4crczEC1PpoD8TsDsmoWNI,78,0.741,0.931,10,-3.447,0,0.0563,0.0225,0.000102,0.191,0.517,125.011,144000,4
893,Mat Zo,Colours - Mixed,4LzzLZzl097CXVLh38E8ZI,7,0.678,0.857,1,-5.925,1,0.0653,0.0172,0.000343,0.297,0.166,124.995,368640,4
894,Logic,Perfect,5jbDih9bLGmI8ycUKkN5XA,69,0.769,0.829,0,-5.228,1,0.0661,0.00948,6.65e-05,0.301,0.648,159.943,100291,4
895,Maroon 5,Wait,4egTUh77H4Zim2gwMPSKt7,10,0.658,0.603,8,-5.016,1,0.0549,0.0946,0.0,0.107,0.435,126.038,190643,4
896,42 Dugg,Not A Rapper (feat. Lil Baby & Yo Gotti),0qnHywpYq7D2SGMpuHEasL,67,0.888,0.715,8,-3.377,0,0.274,0.128,0.0,0.0898,0.557,120.106,107771,4
897,Black Eyed Peas,I Gotta Feeling,4GEWfbvGYNRLj31pQF46Md,11,0.744,0.597,0,-11.513,1,0.0299,0.0791,0.0,0.0931,0.706,127.958,290707,4
898,Five Finger Death Punch,A Little Bit Off,6GqqGv8frU7kqzXkm2rewI,70,0.664,0.828,0,-6.053,1,0.0404,0.00839,0.0,0.294,0.82,103.985,190718,4
899,Imagine Dragons,Thunder,0B5ZK7sKy63LqzBFdc1Juj,11,0.608,0.766,0,-6.516,1,0.0459,0.00561,0.149,0.137,0.29,168.01,183573,4
900,Still Woozy,Window,3hARuUtzTdUuWH1KiLJlSf,70,0.714,0.483,4,-9.378,0,0.195,0.436,2.3e-05,0.28,0.67,91.025,139293,4
901,Above & Beyond,Blue Monday - Mixed,0nDqnTCNjwRxCAPHrJ9JeR,9,0.66,0.9,7,-4.479,1,0.038,0.0024,0.376,0.32,0.32,130.002,295385,4
902,Rod Wave,Girl Of My Dreams,65QRS8iMQ1TsQ93fPZIZ4i,66,0.586,0.547,4,-7.383,0,0.095,0.502,0.0,0.0963,0.35,75.911,159817,4
903,Sunny Lax,Close To Me - Mixed,3iVQvON5MmO05bVliB996e,9,0.552,0.788,10,-7.025,1,0.0598,0.00378,0.00372,0.33,0.277,126.092,295013,4
904,Kehlani,Toxic,5nexAvWNhwg51EavnDgViy,70,0.653,0.453,7,-5.395,0,0.0351,0.307,0.00101,0.113,0.0405,111.737,168183,4
905,Julian Gray,Static - Mixed,0irZqkVeXR9qOqvNgpgqF3,8,0.632,0.766,1,-8.235,1,0.03,0.00542,0.0206,0.0867,0.693,124.347,277970,4
906,Bad Bunny,YO VISTO ASÍ,5fROvzNghPid8mbKNDYvpJ,74,0.688,0.881,7,-4.889,0,0.0474,0.0947,0.0,0.0804,0.677,123.013,191526,4
907,Avicii,Without You,62YBd4J4TB4KRpfHHHCtTq,13,0.657,0.83,2,-6.303,1,0.0443,0.00131,0.0,0.05,0.291,134.001,181170,4
908,Lil Yachty,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),7wsmIIm0xWmtP7TmACXkJn,69,0.836,0.617,0,-4.363,1,0.0534,0.17,0.0,0.319,0.866,138.066,206702,4
909,Pretty Pink,Come Back - Mixed,2Ny4zDjXXcD5YocPBVwGhn,10,0.661,0.841,8,-8.228,0,0.0438,0.0192,0.773,0.0748,0.124,124.006,294194,4
910,Jelly Roll,Creature,5yqKUU2DUyilP2TvOrjEzT,66,0.763,0.603,8,-9.201,1,0.0788,0.176,0.0,0.0863,0.402,140.068,239592,4
911,Matt Fax,Collide - Mixed,3NlmfafnUZQDHeyI6RupYS,8,0.586,0.901,10,-6.973,0,0.0484,0.000208,0.924,0.116,0.0511,124.987,291840,4
912,Money Man,24,2FVMbLuIxo0dz3KLXgN6Jh,71,0.842,0.715,2,-6.03,1,0.0912,0.0265,0.0554,0.0831,0.428,126.021,160952,4
913,Spencer Brown,Pursuance - Mixed,4oz8THvCh0Oi4m6oXmjJE0,9,0.578,0.933,10,-9.237,0,0.0411,0.00729,0.938,0.1,0.379,123.992,309677,4
914,DaBaby,BLIND (feat. Young Thug),2T5NBwKRySiCR78vVk08vr,70,0.709,0.679,11,-6.503,0,0.346,0.0115,0.0,0.0971,0.754,162.973,153467,4
915,Myon,The Darkest Light - Myon Club Mix (Mixed),6Fm5KSIFT6bX8Fh9Whyvaz,7,0.589,0.823,7,-5.804,0,0.0576,0.00194,0.000195,0.0826,0.189,127.532,285356,4
916,Playboi Carti,ILoveUIHateU,1BpKJw4RZxaFB88NE5uxXf,69,0.684,0.693,4,-6.651,0,0.0339,0.00534,0.0,0.506,0.108,134.988,135122,4
917,Kungs,This Girl - Kungs Vs. Cookin' On 3 Burners,2FR6n9WYNF1PoEdmbEYQGw,10,0.791,0.706,0,-5.222,0,0.04,0.0883,6.52e-05,0.147,0.525,121.978,197373,4
918,iann dior,Holding On,6CN7FuZ7o1xle9TNxApGeQ,71,0.706,0.76,8,-4.702,1,0.0369,0.0599,1.46e-06,0.202,0.564,95.499,126444,4
919,Ray Reverse,Libra Rising - Mixed,3zaGtbcpkW06vHFyaqUXYZ,6,0.364,0.992,7,-7.496,1,0.0916,0.000752,0.935,0.0922,0.0418,138.752,318373,4
920,TWICE,I CAN'T STOP ME,37ZtpRBkHcaq6hHy0X98zn,77,0.657,0.88,10,-3.672,0,0.102,0.121,0.0,0.463,0.769,150.084,205493,4
921,Jason Ross,The Accord - Mixed,3S9oZCbENSe55cs7yqqFRV,8,0.507,0.83,7,-6.323,0,0.0556,0.00234,0.539,0.216,0.0519,128.056,285000,4
922,Wisin,Mi Niña,2bgcUk2A3jjKbCJ7KPquTi,80,0.823,0.821,8,-3.402,0,0.166,0.31,4.28e-06,0.143,0.791,99.999,213314,4
923,Jody 6,I'll Be Your Chemical - Mixed,0ITHsB6BoK4U1Nh3nDe6YT,9,0.354,0.995,7,-8.581,0,0.0944,0.000259,0.752,0.0923,0.0374,138.613,207536,4
924,Taylor Swift,betty,5kI4eCXXzyuIUXjQra0Cxi,70,0.593,0.377,0,-8.761,1,0.0253,0.6,0.0,0.0976,0.502,95.939,294521,4
925,Christy Moore,Spancilhill - Remastered 2020,1flGOfQKMzIzUwhht06Tew,14,0.514,0.291,5,-9.694,1,0.0369,0.848,0.0,0.385,0.267,145.912,291027,3
926,Lil Darkie,rap music,0KrywEwYmgdhYTYxRK5oTm,68,0.581,0.959,1,1.06,1,0.362,0.288,0.000128,0.0676,0.72,127.0,197000,4
927,Josef Strauss,"Liebesgrüße, Walzer, Op. 56",32bAR5FU86uAHywmllMu8w,13,0.268,0.148,0,-18.326,1,0.0435,0.948,0.904,0.117,0.219,180.903,478040,3
928,Kehlani,Can I,0uDdI4fAXCuNhQbmxENdsO,69,0.574,0.791,1,-3.752,1,0.11,0.419,0.0,0.0982,0.612,119.537,167810,4
929,Josef Strauss,"Liechtenstein-Marsch, Op. 36",4uj5mMw0DkrSEJrVcwC9OQ,14,0.479,0.5,10,-14.868,1,0.0424,0.854,0.886,0.177,0.67,111.534,183707,4
930,Tyla Yaweh,Stuntin' On You (feat. DaBaby),341lTIxmhybbQsgydwJiFx,70,0.796,0.683,10,-5.165,0,0.277,0.0111,2.58e-06,0.126,0.737,173.852,141123,3
931,October,Canon - 2020 Remastered,4oiqtcsg51na4nBvoyjpXb,8,0.561,0.239,2,-19.894,1,0.0469,0.968,0.843,0.111,0.11,144.021,213211,4
932,Rod Wave,Rags2Riches (feat. ATR Son Son),1ENdcyhqdylaLsPVgB83qq,68,0.904,0.252,5,-17.54,0,0.11,0.294,0.0,0.104,0.227,117.994,167184,4
933,XIB,2020 Tootsie Roll,3WuVBpmMfvi9Z1gB6IdSpu,1,0.45,0.87,1,-8.253,1,0.241,0.00109,0.0,0.372,0.242,158.446,296751,4
934,Astronaut,Jesus Is Black,2H3MRwMmzQ3AmC2NsHFXuQ,65,0.601,0.587,2,-10.382,1,0.34,0.218,0.0,0.503,0.0806,128.713,179226,4
935,Astrid S,Years,6jCOvlORD28a7e1rgZJYWD,9,0.664,0.285,9,-7.907,1,0.0341,0.86,0.0,0.0952,0.256,124.13,190268,4
936,Taylor Swift,invisible string,6VsvKPJ4xjVNKpI8VVZ3SV,70,0.653,0.452,4,-11.143,0,0.055,0.838,7.73e-05,0.108,0.45,83.433,252881,4
937,Junko Yagami,FUN CITY - 2020 Remaster,1DKmSjVvySVzvlHOFNeNZW,7,0.717,0.922,1,-6.184,0,0.0582,0.0275,0.00783,0.119,0.904,141.831,250200,4
938,Sub Urban,Freak (feat. REI AMI),5jkbw3FDS3bSSb4oLKYbjf,74,0.619,0.45,7,-11.965,0,0.515,0.433,0.0,0.513,0.41,179.755,194000,4
939,Junko Yagami,ダイナマイト ラブ - 2020 Remaster,6CCzg76ozEPE6LiHtWXyOp,9,0.757,0.67,9,-9.304,0,0.0297,0.00842,0.000209,0.119,0.973,118.217,254293,4
940,Fousheé,Deep End,6HlE9t71z9DjGi7KqSyEpA,76,0.711,0.592,4,-7.136,0,0.23,0.758,0.0,0.156,0.535,124.749,141224,4
941,Fendaheads,The Breaks 2020,72jtsWE8smmVJKkuS8haK5,6,0.713,0.923,6,-6.142,0,0.0662,0.00375,0.239,0.0565,0.81,117.009,249500,4
942,Nio Garcia,La Jeepeta - Remix,1mohfLaTJtB2RplHLQVM70,76,0.815,0.715,4,-4.65,0,0.207,0.3,4.83e-06,0.091,0.786,176.007,345241,4
943,Serenity Calls,Seeking For Happiness - Original Mix,7KY0VZyJp792y4X1gWWCQy,4,0.153,0.0324,2,-28.767,1,0.0396,0.968,0.974,0.0937,0.053,70.282,240007,3
944,Agust D,Daechwita,0H4ugk6rhnXmTl47ayy9O5,77,0.65,0.827,8,-4.014,1,0.0599,0.0229,0.0,0.121,0.223,144.995,225668,4
945,Serenity Calls,Morning Mist - Original Mix,2xTYMicKZiMHN1FbcbwW5L,4,0.227,0.0235,0,-29.441,1,0.0516,0.992,0.921,0.0953,0.266,67.901,195489,4
946,Eslabon Armado,Jugaste y Sufrí,3NqBxTOMCJ3zW9CIP51td4,68,0.39,0.499,7,-7.778,1,0.0381,0.632,0.000497,0.115,0.34,200.156,275194,1
947,Serenity Calls,Deep Breath - Original Mix,4p9LPVMeqYqxeBlPQfth8Z,3,0.279,0.0634,1,-24.323,1,0.0403,0.93,0.987,0.102,0.0586,95.51,259586,4
948,Lennon Stella,Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album,49dFIRQCQxPWgoH0m38XQ5,73,0.696,0.686,5,-6.113,0,0.0309,0.262,0.0,0.174,0.7,115.982,160289,4
949,Hard Men Working Hard,Rewind - HMWH Remix,4Ut6yUwZiJFaRQRu4YXEiC,3,0.674,0.623,11,-10.113,1,0.104,0.0266,0.000505,0.121,0.538,119.998,270000,4
950,Key Glock,Dough,2rw5cbtHTyzy8iruujD28d,67,0.876,0.463,1,-6.607,1,0.289,0.00166,0.000492,0.109,0.32,162.951,198867,4
951,K CAMP,Lottery (Renegade),1KpKaITGc9zwr0yAcoTXf7,6,0.919,0.547,1,-8.797,1,0.207,0.0224,0.000209,0.0733,0.607,148.91,171018,4
952,Glass Animals,Tangerine,40rOlDoGejXXF4B0BYsjx8,68,0.845,0.583,9,-5.948,0,0.0773,0.114,0.000536,0.1,0.842,149.941,200584,4
953,Hard Men Working Hard,Feeding Time,5SXK34SNVExFUgVHYBBkJ5,5,0.716,0.861,1,-8.697,0,0.126,0.00891,0.0,0.333,0.273,114.992,262957,4
954,BTS,Fly To My Room,3QH8rQGNFX8VLbCgZ7uPTS,77,0.764,0.526,11,-7.355,1,0.212,0.0484,0.0,0.0718,0.588,114.91,222243,4
955,Serenity Calls,Look Deep Inside - Original Mix,1MEcWsdGGSS1gU3azhL36m,4,0.306,0.0158,3,-22.512,1,0.042,0.991,0.876,0.111,0.421,117.878,237971,4
956,Thomas Rhett,On Me (feat. Ava Max),7k6tAZp4m93oswrPqSfBbc,70,0.548,0.721,8,-4.466,1,0.0472,0.0119,0.0,0.216,0.594,177.918,164683,4
957,Serenity Calls,Empty Room - Original Mix,4utTJrH1HR1GYPMMT3gW24,4,0.156,0.0467,2,-28.299,1,0.0343,0.973,0.898,0.0885,0.0667,145.675,193981,4
958,Flo Milli,In The Party,52BJrldggFQyTiW8XrILhO,69,0.919,0.609,9,-5.059,1,0.262,0.0096,0.0,0.124,0.418,134.992,137362,4
959,Serenity Calls,The Shuttle - Original Mix,4mMIyHatDKJcrJs05s73Uo,3,0.213,0.0141,9,-26.335,1,0.0389,0.987,0.958,0.0923,0.109,138.993,240014,3
960,Gabby Barrett,I Hope (feat. Charlie Puth),5cYFwgA5dHoqR3xGnlr9ew,68,0.554,0.576,6,-6.495,1,0.0399,0.171,0.0,0.159,0.409,74.942,209763,4
961,Serenity Calls,Eternal Space - Original Mix,2ECObB7YE86GIFKcNYgcOP,4,0.268,0.0907,6,-25.075,1,0.0359,0.964,0.91,0.12,0.155,137.7,217396,4
962,NLE Choppa,Camelot,44sYqNBttbXNxya33FJ3Dj,70,0.787,0.713,7,-5.252,1,0.401,0.0849,0.0,0.717,0.761,175.046,148759,4
963,Hard Men Working Hard,LonelyFans,03pvkv4qD1CsQme0vWBYa8,5,0.864,0.737,0,-7.429,1,0.233,0.0866,0.0,0.113,0.857,140.006,334471,4
964,Polo G,Beautiful Pain (Losin My Mind),4SIB2yxKoFOrbkjA4zfQbB,69,0.597,0.477,1,-9.638,0,0.642,0.137,0.0,0.113,0.512,80.382,171442,4
965,Serenity Calls,Dream World - Original Mix,6ITcsI6i8nnMWn9Kiak9L7,4,0.394,0.0101,0,-22.358,1,0.0365,0.958,0.96,0.0975,0.143,179.982,201340,4
966,Dua Lipa,Physical,3AzjcOeAmA57TIOr9zF1ZW,77,0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.967,193829,4
967,Christy Moore,Joe McCann - Remastered 2020,6Fx7s29d0zyZSqCLVDKpgK,13,0.504,0.467,10,-10.387,1,0.0307,0.808,0.00263,0.123,0.729,95.279,202187,4
968,SpotemGottem,Beat Box 2 (feat. Pooh Shiesty),4viLFSt63lJgCEZMfJwxI4,67,0.808,0.313,1,-7.992,1,0.245,0.116,0.0,0.0991,0.277,159.951,181087,4
969,Christy Moore,Rambling Robin - Remastered 2020,5RLeg1dOMEbbsGxQUmDKFR,13,0.456,0.485,4,-10.046,1,0.0437,0.855,0.0884,0.151,0.859,152.066,143840,1
970,Bankrol Hayden,Brothers (feat. Luh Kel),49O5AqdaIGmnfz2d8TXL7Z,69,0.889,0.483,8,-10.332,1,0.227,0.376,0.0,0.088,0.761,120.995,131853,4
971,Kobaryo,HAPPY NEW BPM 2020,5jwNrgDL8Zl44gINkTz1ry,7,0.49,0.996,3,-1.446,0,0.204,0.0112,0.204,0.364,0.145,126.253,200480,4
972,Nu Breed,Welcome to My House,06qrC9Rnx3J6uaZszuiBT8,66,0.721,0.448,8,-10.065,0,0.0288,0.419,0.0,0.0855,0.263,128.093,465998,4
973,Ash,Shining Light - 2020 - Remaster,4RfYytVLZVug49iuNMojuu,15,0.47,0.898,2,-5.001,1,0.0415,5.79e-06,0.204,0.122,0.543,106.975,309440,4
974,King Von,Armed & Dangerous,2297mxrYLBAC4XkhXs39If,67,0.696,0.592,1,-6.281,1,0.319,0.152,0.0,0.127,0.232,188.051,122680,4
975,Andrew Gold,Lonely Boy - 2020 Remaster,11UjUHzsWmHc7YdNtnwaeT,5,0.593,0.723,9,-10.072,1,0.0298,0.0429,2.48e-06,0.0896,0.925,123.851,266173,4
976,Jay Wheeler,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix",7LE1K0lZyRFZjSlrnm7lfD,78,0.841,0.674,2,-5.35,1,0.0962,0.104,0.0,0.131,0.761,90.007,382555,4
977,Trap Beats,New Year,7ycJlRjFTUnRI4WzOOGNYP,3,0.732,0.473,5,-9.997,0,0.251,0.000494,0.726,0.145,0.962,157.038,77588,4
